Time,SrcIP,SrcPort,DstIP,DstPort,PacketSIZE,Session_id
2018-01-05 17:30:02,132.214.243.231,1866,192.168.0.19,227,252.0,8208
2018-01-05 17:45:01,192.168.0.19,180,132.214.243.231,1564,48.0,30362
2018-01-05 17:45:02,132.214.243.231,1564,192.168.0.19,180,247.0,30362
2018-01-05 18:00:01,192.168.0.19,155,132.214.243.231,1191,51.0,32234
2018-01-05 18:00:02,132.214.243.231,1191,192.168.0.19,155,258.0,32234
2018-01-05 18:15:01,192.168.0.19,217,132.214.243.231,1758,42.0,60053
2018-01-05 18:15:02,132.214.243.231,1758,192.168.0.19,217,253.0,60053
2018-01-05 18:30:01,192.168.0.19,190,132.214.243.231,1213,47.0,46788
2018-01-05 18:30:02,132.214.243.231,1213,192.168.0.19,190,249.0,46788
2018-01-05 18:45:01,192.168.0.19,224,132.214.243.231,1361,51.0,55138
2018-01-05 18:45:02,132.214.243.231,1361,192.168.0.19,224,255.0,55138
2018-01-05 19:00:01,192.168.0.19,182,132.214.243.231,1438,49.0,56968
2018-01-05 19:00:02,132.214.243.231,1438,192.168.0.19,182,250.0,56968
2018-01-05 19:15:01,192.168.0.19,134,132.214.243.231,1255,55.0,58254
2018-01-05 19:15:02,132.214.243.231,1255,192.168.0.19,134,253.0,58254
2018-01-05 19:30:01,192.168.0.19,103,132.214.243.231,1593,54.0,34333
2018-01-05 19:30:02,132.214.243.231,1593,192.168.0.19,103,251.0,34333
2018-01-05 19:45:01,192.168.0.19,141,132.214.243.231,1327,48.0,48474
2018-01-05 19:45:02,132.214.243.231,1327,192.168.0.19,141,253.0,48474
2018-01-05 20:00:01,192.168.0.19,208,132.214.243.231,1842,51.0,18507
2018-01-05 20:00:02,132.214.243.231,1842,192.168.0.19,208,252.0,18507
2018-01-05 20:15:01,192.168.0.19,194,132.214.243.231,1708,55.0,46961
2018-01-05 20:15:02,132.214.243.231,1708,192.168.0.19,194,255.0,46961
2018-01-05 20:30:01,192.168.0.19,147,132.214.243.231,1588,50.0,36455
2018-01-05 20:30:02,132.214.243.231,1588,192.168.0.19,147,249.0,36455
2018-01-05 20:45:01,192.168.0.19,163,132.214.243.231,1463,55.0,21844
2018-01-05 20:45:02,132.214.243.231,1463,192.168.0.19,163,246.0,21844
2018-01-05 21:00:01,192.168.0.19,102,132.214.243.231,1469,52.0,37064
2018-01-05 21:00:02,132.214.243.231,1469,192.168.0.19,102,253.0,37064
2018-01-05 21:15:01,192.168.0.19,187,132.214.243.231,1400,49.0,6093
2018-01-05 21:15:02,132.214.243.231,1400,192.168.0.19,187,250.0,6093
2018-01-05 21:30:01,192.168.0.19,186,132.214.243.231,1427,49.0,17919
2018-01-05 21:30:02,132.214.243.231,1427,192.168.0.19,186,251.0,17919
2018-01-05 21:45:01,192.168.0.19,178,132.214.243.231,1332,54.0,44064
2018-01-05 21:45:02,132.214.243.231,1332,192.168.0.19,178,249.0,44064
2018-01-05 22:00:01,192.168.0.19,157,132.214.243.231,1349,53.0,61651
2018-01-05 22:00:02,132.214.243.231,1349,192.168.0.19,157,254.0,61651
2018-01-05 22:15:01,192.168.0.19,122,132.214.243.231,1571,56.0,17012
2018-01-05 22:15:02,132.214.243.231,1571,192.168.0.19,122,253.0,17012
2018-01-05 22:30:01,192.168.0.19,198,132.214.243.231,1463,50.0,19282
2018-01-05 22:30:02,132.214.243.231,1463,192.168.0.19,198,249.0,19282
2018-01-05 22:45:01,192.168.0.19,150,132.214.243.231,1463,50.0,45215
2018-01-05 22:45:02,132.214.243.231,1463,192.168.0.19,150,253.0,45215
2018-01-05 23:00:01,192.168.0.19,210,132.214.243.231,1805,42.0,35797
2018-01-05 23:00:02,132.214.243.231,1805,192.168.0.19,210,256.0,35797
2018-01-05 23:15:01,192.168.0.19,184,132.214.243.231,1875,48.0,45331
2018-01-05 23:15:02,132.214.243.231,1875,192.168.0.19,184,251.0,45331
2018-01-05 23:30:01,192.168.0.19,183,132.214.243.231,1353,55.0,15740
2018-01-05 23:30:02,132.214.243.231,1353,192.168.0.19,183,246.0,15740
2018-01-05 23:45:01,192.168.0.19,129,132.214.243.231,1612,52.0,29244
2018-01-05 23:45:02,132.214.243.231,1612,192.168.0.19,129,260.0,29244
2018-01-06 00:00:01,192.168.0.19,122,132.214.243.231,1130,62.0,55297
2018-01-06 00:00:02,132.214.243.231,1130,192.168.0.19,122,250.0,55297
2018-01-06 00:15:01,192.168.0.19,100,132.214.243.231,1405,50.0,43823
2018-01-06 00:15:02,132.214.243.231,1405,192.168.0.19,100,254.0,43823
2018-01-06 00:30:01,192.168.0.19,168,132.214.243.231,1767,53.0,53982
2018-01-06 00:30:02,132.214.243.231,1767,192.168.0.19,168,251.0,53982
2018-01-06 00:45:01,192.168.0.19,103,132.214.243.231,1673,54.0,1195
2018-01-06 00:45:02,132.214.243.231,1673,192.168.0.19,103,251.0,1195
2018-01-06 01:00:01,192.168.0.19,125,132.214.243.231,1532,58.0,13227
2018-01-06 01:00:02,132.214.243.231,1532,192.168.0.19,125,249.0,13227
2018-01-06 01:15:01,192.168.0.19,103,132.214.243.231,1160,50.0,48391
2018-01-06 01:15:02,132.214.243.231,1160,192.168.0.19,103,252.0,48391
2018-01-06 01:30:01,192.168.0.19,142,132.214.243.231,1254,55.0,37825
2018-01-06 01:30:02,132.214.243.231,1254,192.168.0.19,142,245.0,37825
2018-01-06 01:45:01,192.168.0.19,118,132.214.243.231,1200,48.0,10375
2018-01-06 01:45:02,132.214.243.231,1200,192.168.0.19,118,248.0,10375
2018-01-06 02:00:01,192.168.0.19,149,132.214.243.231,1177,49.0,10445
2018-01-06 02:00:02,132.214.243.231,1177,192.168.0.19,149,255.0,10445
2018-01-06 02:15:01,192.168.0.19,146,132.214.243.231,1099,50.0,20517
2018-01-06 02:15:02,132.214.243.231,1099,192.168.0.19,146,259.0,20517
2018-01-06 02:30:01,192.168.0.19,122,132.214.243.231,1006,50.0,29704
2018-01-06 02:30:02,132.214.243.231,1006,192.168.0.19,122,250.0,29704
2018-01-06 02:45:01,192.168.0.19,199,132.214.243.231,1571,54.0,29646
2018-01-06 02:45:02,132.214.243.231,1571,192.168.0.19,199,254.0,29646
2018-01-06 03:00:01,192.168.0.19,175,132.214.243.231,1724,51.0,52141
2018-01-06 03:00:02,132.214.243.231,1724,192.168.0.19,175,253.0,52141
2018-01-06 03:15:01,192.168.0.19,227,132.214.243.231,1706,49.0,34056
2018-01-06 03:15:02,132.214.243.231,1706,192.168.0.19,227,251.0,34056
2018-01-06 03:30:01,192.168.0.19,161,132.214.243.231,1257,45.0,64398
2018-01-06 03:30:02,132.214.243.231,1257,192.168.0.19,161,252.0,64398
2018-01-06 03:45:01,192.168.0.19,225,132.214.243.231,1874,48.0,52239
2018-01-06 03:45:02,132.214.243.231,1874,192.168.0.19,225,249.0,52239
2018-01-06 04:00:01,192.168.0.19,159,132.214.243.231,1080,45.0,50409
2018-01-06 04:00:02,132.214.243.231,1080,192.168.0.19,159,252.0,50409
2018-01-06 04:15:01,192.168.0.19,184,132.214.243.231,1277,51.0,57511
2018-01-06 04:15:02,132.214.243.231,1277,192.168.0.19,184,253.0,57511
2018-01-06 04:30:01,192.168.0.19,116,132.214.243.231,1492,50.0,42196
2018-01-06 04:30:02,132.214.243.231,1492,192.168.0.19,116,253.0,42196
2018-01-06 04:45:01,192.168.0.19,145,132.214.243.231,1814,60.0,52669
2018-01-06 04:45:02,132.214.243.231,1814,192.168.0.19,145,246.0,52669
2018-01-06 05:00:01,192.168.0.19,161,132.214.243.231,1547,45.0,35310
2018-01-06 05:00:02,132.214.243.231,1547,192.168.0.19,161,246.0,35310
2018-01-06 05:15:01,192.168.0.19,120,132.214.243.231,1625,47.0,29291
2018-01-06 05:15:02,132.214.243.231,1625,192.168.0.19,120,250.0,29291
2018-01-06 05:30:01,192.168.0.19,159,132.214.243.231,1221,48.0,12260
2018-01-06 05:30:02,132.214.243.231,1221,192.168.0.19,159,248.0,12260
2018-01-06 05:45:01,192.168.0.19,106,132.214.243.231,1861,55.0,13295
2018-01-06 05:45:02,132.214.243.231,1861,192.168.0.19,106,244.0,13295
2018-01-06 06:00:01,192.168.0.19,197,132.214.243.231,1599,45.0,20893
2018-01-06 06:00:02,132.214.243.231,1599,192.168.0.19,197,253.0,20893
2018-01-06 06:15:01,192.168.0.19,131,132.214.243.231,1139,52.0,44267
2018-01-06 06:15:02,132.214.243.231,1139,192.168.0.19,131,253.0,44267
2018-01-06 06:30:01,192.168.0.19,139,132.214.243.231,1574,46.0,14586
2018-01-06 06:30:02,132.214.243.231,1574,192.168.0.19,139,256.0,14586
2018-01-06 06:45:01,192.168.0.19,225,132.214.243.231,1328,50.0,53090
2018-01-06 06:45:02,132.214.243.231,1328,192.168.0.19,225,246.0,53090
2018-01-06 07:00:01,192.168.0.19,130,132.214.243.231,1172,55.0,24422
2018-01-06 07:00:02,132.214.243.231,1172,192.168.0.19,130,248.0,24422
2018-01-06 07:15:01,192.168.0.19,189,132.214.243.231,1512,47.0,17730
2018-01-06 07:15:02,132.214.243.231,1512,192.168.0.19,189,251.0,17730
2018-01-06 07:30:01,192.168.0.19,226,132.214.243.231,1117,52.0,47877
2018-01-06 07:30:02,132.214.243.231,1117,192.168.0.19,226,256.0,47877
2018-01-06 07:45:01,192.168.0.19,189,132.214.243.231,1698,53.0,55342
2018-01-06 07:45:02,132.214.243.231,1698,192.168.0.19,189,248.0,55342
2018-01-06 08:00:01,192.168.0.19,127,132.214.243.231,1658,50.0,31807
2018-01-06 08:00:02,132.214.243.231,1658,192.168.0.19,127,250.0,31807
2018-01-06 08:15:01,192.168.0.19,143,132.214.243.231,1044,43.0,19005
2018-01-06 08:15:02,132.214.243.231,1044,192.168.0.19,143,247.0,19005
2018-01-06 08:30:01,192.168.0.19,150,132.214.243.231,1783,55.0,38370
2018-01-06 08:30:02,132.214.243.231,1783,192.168.0.19,150,256.0,38370
2018-01-06 08:45:01,192.168.0.19,168,132.214.243.231,1191,43.0,28449
2018-01-06 08:45:02,132.214.243.231,1191,192.168.0.19,168,251.0,28449
2018-01-06 09:00:01,192.168.0.19,122,132.214.243.231,1134,45.0,52679
2018-01-06 09:00:02,132.214.243.231,1134,192.168.0.19,122,247.0,52679
2018-01-06 09:15:01,192.168.0.19,183,132.214.243.231,1562,48.0,57867
2018-01-06 09:15:02,132.214.243.231,1562,192.168.0.19,183,252.0,57867
2018-01-06 09:30:01,192.168.0.19,166,132.214.243.231,1177,52.0,11131
2018-01-06 09:30:02,132.214.243.231,1177,192.168.0.19,166,249.0,11131
2018-01-06 09:45:01,192.168.0.19,154,132.214.243.231,1811,48.0,17610
2018-01-06 09:45:02,132.214.243.231,1811,192.168.0.19,154,252.0,17610
2018-01-06 10:00:01,192.168.0.19,216,132.214.243.231,1305,55.0,32437
2018-01-06 10:00:02,132.214.243.231,1305,192.168.0.19,216,250.0,32437
2018-01-06 10:15:01,192.168.0.19,115,132.214.243.231,1173,55.0,61555
2018-01-06 10:15:02,132.214.243.231,1173,192.168.0.19,115,251.0,61555
2018-01-06 10:30:01,192.168.0.19,202,132.214.243.231,1575,50.0,37660
2018-01-06 10:30:02,132.214.243.231,1575,192.168.0.19,202,244.0,37660
2018-01-06 10:45:01,192.168.0.19,132,132.214.243.231,1800,53.0,31222
2018-01-06 10:45:02,132.214.243.231,1800,192.168.0.19,132,249.0,31222
2018-01-06 11:00:01,192.168.0.19,132,132.214.243.231,1836,50.0,4360
2018-01-06 11:00:02,132.214.243.231,1836,192.168.0.19,132,252.0,4360
2018-01-06 11:15:01,192.168.0.19,154,132.214.243.231,1817,60.0,42819
2018-01-06 11:15:02,132.214.243.231,1817,192.168.0.19,154,242.0,42819
2018-01-06 11:30:01,192.168.0.19,209,132.214.243.231,1245,57.0,55712
2018-01-06 11:30:02,132.214.243.231,1245,192.168.0.19,209,250.0,55712
2018-01-06 11:45:01,192.168.0.19,209,132.214.243.231,1480,55.0,50254
2018-01-06 11:45:02,132.214.243.231,1480,192.168.0.19,209,249.0,50254
2018-01-06 12:00:01,192.168.0.19,128,132.214.243.231,1486,50.0,6079
2018-01-06 12:00:02,132.214.243.231,1486,192.168.0.19,128,251.0,6079
2018-01-06 12:15:01,192.168.0.19,178,132.214.243.231,1087,46.0,26087
2018-01-06 12:15:02,132.214.243.231,1087,192.168.0.19,178,252.0,26087
2018-01-06 12:30:01,192.168.0.19,159,132.214.243.231,1867,43.0,15654
2018-01-06 12:30:02,132.214.243.231,1867,192.168.0.19,159,245.0,15654
2018-01-06 12:45:01,192.168.0.19,205,132.214.243.231,1883,45.0,55536
2018-01-06 12:45:02,132.214.243.231,1883,192.168.0.19,205,249.0,55536
2018-01-06 13:00:01,192.168.0.19,107,132.214.243.231,1520,38.0,4199
2018-01-06 13:00:02,132.214.243.231,1520,192.168.0.19,107,258.0,4199
2018-01-06 13:15:01,192.168.0.19,110,132.214.243.231,1811,55.0,61217
2018-01-06 13:15:02,132.214.243.231,1811,192.168.0.19,110,250.0,61217
2018-01-06 13:30:01,192.168.0.19,141,132.214.243.231,1603,57.0,23533
2018-01-06 13:30:02,132.214.243.231,1603,192.168.0.19,141,247.0,23533
2018-01-06 13:45:01,192.168.0.19,228,132.214.243.231,1582,48.0,49796
2018-01-06 13:45:02,132.214.243.231,1582,192.168.0.19,228,251.0,49796
2018-01-06 14:00:01,192.168.0.19,111,132.214.243.231,1461,52.0,9978
2018-01-06 14:00:02,132.214.243.231,1461,192.168.0.19,111,246.0,9978
2018-01-06 14:15:01,192.168.0.19,191,132.214.243.231,1767,48.0,24018
2018-01-06 14:15:02,132.214.243.231,1767,192.168.0.19,191,251.0,24018
2018-01-06 14:30:01,192.168.0.19,208,132.214.243.231,1058,46.0,62402
2018-01-06 14:30:02,132.214.243.231,1058,192.168.0.19,208,252.0,62402
2018-01-06 14:45:01,192.168.0.19,131,132.214.243.231,1501,49.0,47410
2018-01-06 14:45:02,132.214.243.231,1501,192.168.0.19,131,236.0,47410
2018-01-06 15:00:01,192.168.0.19,123,132.214.243.231,1075,46.0,40347
2018-01-06 15:00:02,132.214.243.231,1075,192.168.0.19,123,251.0,40347
2018-01-06 15:15:01,192.168.0.19,188,132.214.243.231,1807,50.0,25276
2018-01-06 15:15:02,132.214.243.231,1807,192.168.0.19,188,256.0,25276
2018-01-06 15:30:01,192.168.0.19,123,132.214.243.231,1423,56.0,52567
2018-01-06 15:30:02,132.214.243.231,1423,192.168.0.19,123,258.0,52567
2018-01-06 15:45:01,192.168.0.19,138,132.214.243.231,1675,46.0,58035
2018-01-06 15:45:02,132.214.243.231,1675,192.168.0.19,138,247.0,58035
2018-01-06 16:00:01,192.168.0.19,222,132.214.243.231,1249,47.0,6406
2018-01-06 16:00:02,132.214.243.231,1249,192.168.0.19,222,247.0,6406
2018-01-06 16:15:01,192.168.0.19,110,132.214.243.231,1592,47.0,59308
2018-01-06 16:15:02,132.214.243.231,1592,192.168.0.19,110,249.0,59308
2018-01-06 16:30:01,192.168.0.19,187,132.214.243.231,1450,53.0,49118
2018-01-06 16:30:02,132.214.243.231,1450,192.168.0.19,187,254.0,49118
2018-01-06 16:45:01,192.168.0.19,207,132.214.243.231,1361,46.0,37835
2018-01-06 16:45:02,132.214.243.231,1361,192.168.0.19,207,257.0,37835
2018-01-06 17:00:01,192.168.0.19,184,132.214.243.231,1419,61.0,20855
2018-01-06 17:00:02,132.214.243.231,1419,192.168.0.19,184,247.0,20855
2018-01-06 17:15:01,192.168.0.19,127,132.214.243.231,1335,51.0,53849
2018-01-06 17:15:02,132.214.243.231,1335,192.168.0.19,127,261.0,53849
2018-01-06 17:30:01,192.168.0.19,196,132.214.243.231,1419,54.0,6949
2018-01-06 17:30:02,132.214.243.231,1419,192.168.0.19,196,248.0,6949
2018-01-06 17:45:01,192.168.0.19,200,132.214.243.231,1481,59.0,41196
2018-01-06 17:45:02,132.214.243.231,1481,192.168.0.19,200,251.0,41196
2018-01-06 18:00:01,192.168.0.19,141,132.214.243.231,1749,55.0,14764
2018-01-06 18:00:02,132.214.243.231,1749,192.168.0.19,141,258.0,14764
2018-01-06 18:15:01,192.168.0.19,208,132.214.243.231,1696,47.0,58743
2018-01-06 18:15:02,132.214.243.231,1696,192.168.0.19,208,245.0,58743
2018-01-06 18:30:01,192.168.0.19,133,132.214.243.231,1633,45.0,64439
2018-01-06 18:30:02,132.214.243.231,1633,192.168.0.19,133,246.0,64439
2018-01-06 18:45:01,192.168.0.19,112,132.214.243.231,1005,54.0,12942
2018-01-06 18:45:02,132.214.243.231,1005,192.168.0.19,112,253.0,12942
2018-01-06 19:00:01,192.168.0.19,192,132.214.243.231,1158,44.0,52008
2018-01-06 19:00:02,132.214.243.231,1158,192.168.0.19,192,247.0,52008
2018-01-06 19:15:01,192.168.0.19,141,132.214.243.231,1858,55.0,26462
2018-01-06 19:15:02,132.214.243.231,1858,192.168.0.19,141,253.0,26462
2018-01-06 19:30:01,192.168.0.19,106,132.214.243.231,1555,53.0,30098
2018-01-06 19:30:02,132.214.243.231,1555,192.168.0.19,106,252.0,30098
2018-01-06 19:45:01,192.168.0.19,220,132.214.243.231,1566,47.0,4110
2018-01-06 19:45:02,132.214.243.231,1566,192.168.0.19,220,247.0,4110
2018-01-06 20:00:01,192.168.0.19,166,132.214.243.231,1127,52.0,39241
2018-01-06 20:00:02,132.214.243.231,1127,192.168.0.19,166,253.0,39241
2018-01-06 20:15:01,192.168.0.19,214,132.214.243.231,1117,57.0,27390
2018-01-06 20:15:02,132.214.243.231,1117,192.168.0.19,214,252.0,27390
2018-01-06 20:30:01,192.168.0.19,223,132.214.243.231,1552,53.0,47727
2018-01-06 20:30:02,132.214.243.231,1552,192.168.0.19,223,251.0,47727
2018-01-06 20:45:01,192.168.0.19,219,132.214.243.231,1710,43.0,18185
2018-01-06 20:45:02,132.214.243.231,1710,192.168.0.19,219,247.0,18185
2018-01-06 21:00:01,192.168.0.19,183,132.214.243.231,1292,51.0,4159
2018-01-06 21:00:02,132.214.243.231,1292,192.168.0.19,183,247.0,4159
2018-01-06 21:15:01,192.168.0.19,134,132.214.243.231,1095,53.0,56052
2018-01-06 21:15:02,132.214.243.231,1095,192.168.0.19,134,244.0,56052
2018-01-06 21:30:01,192.168.0.19,107,132.214.243.231,1384,55.0,25246
2018-01-06 21:30:02,132.214.243.231,1384,192.168.0.19,107,253.0,25246
2018-01-06 21:45:01,192.168.0.19,177,132.214.243.231,1505,50.0,50799
2018-01-06 21:45:02,132.214.243.231,1505,192.168.0.19,177,258.0,50799
2018-01-06 22:00:01,192.168.0.19,173,132.214.243.231,1599,47.0,36472
2018-01-06 22:00:02,132.214.243.231,1599,192.168.0.19,173,261.0,36472
2018-01-06 22:15:01,192.168.0.19,215,132.214.243.231,1261,55.0,18029
2018-01-06 22:15:02,132.214.243.231,1261,192.168.0.19,215,247.0,18029
2018-01-06 22:30:01,192.168.0.19,117,132.214.243.231,1229,57.0,38603
2018-01-06 22:30:02,132.214.243.231,1229,192.168.0.19,117,255.0,38603
2018-01-06 22:45:01,192.168.0.19,191,132.214.243.231,1217,49.0,33732
2018-01-06 22:45:02,132.214.243.231,1217,192.168.0.19,191,248.0,33732
2018-01-06 23:00:01,192.168.0.19,211,132.214.243.231,1550,45.0,9224
2018-01-06 23:00:02,132.214.243.231,1550,192.168.0.19,211,249.0,9224
2018-01-06 23:15:01,192.168.0.19,205,132.214.243.231,1250,57.0,55337
2018-01-06 23:15:02,132.214.243.231,1250,192.168.0.19,205,253.0,55337
2018-01-06 23:30:01,192.168.0.19,187,132.214.243.231,1339,50.0,12367
2018-01-06 23:30:02,132.214.243.231,1339,192.168.0.19,187,252.0,12367
2018-01-06 23:45:01,192.168.0.19,229,132.214.243.231,1765,56.0,41552
2018-01-06 23:45:02,132.214.243.231,1765,192.168.0.19,229,246.0,41552
2018-01-07 00:00:01,192.168.0.19,161,132.214.243.231,1765,54.0,56157
2018-01-07 00:00:02,132.214.243.231,1765,192.168.0.19,161,251.0,56157
2018-01-07 00:15:01,192.168.0.19,123,132.214.243.231,1611,49.0,2519
2018-01-07 00:15:02,132.214.243.231,1611,192.168.0.19,123,251.0,2519
2018-01-07 00:30:01,192.168.0.19,228,132.214.243.231,1435,48.0,34917
2018-01-07 00:30:02,132.214.243.231,1435,192.168.0.19,228,249.0,34917
2018-01-07 00:45:01,192.168.0.19,153,132.214.243.231,1388,53.0,8939
2018-01-07 00:45:02,132.214.243.231,1388,192.168.0.19,153,252.0,8939
2018-01-07 01:00:01,192.168.0.19,157,132.214.243.231,1789,45.0,18361
2018-01-07 01:00:02,132.214.243.231,1789,192.168.0.19,157,249.0,18361
2018-01-07 01:15:01,192.168.0.19,177,132.214.243.231,1120,50.0,11083
2018-01-07 01:15:02,132.214.243.231,1120,192.168.0.19,177,254.0,11083
2018-01-07 01:30:01,192.168.0.19,227,132.214.243.231,1154,48.0,62770
2018-01-07 01:30:02,132.214.243.231,1154,192.168.0.19,227,246.0,62770
2018-01-07 01:45:01,192.168.0.19,179,132.214.243.231,1731,49.0,29734
2018-01-07 01:45:02,132.214.243.231,1731,192.168.0.19,179,249.0,29734
2018-01-07 02:00:01,192.168.0.19,155,132.214.243.231,1503,56.0,3262
2018-01-07 02:00:02,132.214.243.231,1503,192.168.0.19,155,253.0,3262
2018-01-07 02:15:01,192.168.0.19,167,132.214.243.231,1735,58.0,47725
2018-01-07 02:15:02,132.214.243.231,1735,192.168.0.19,167,254.0,47725
2018-01-07 02:30:01,192.168.0.19,141,132.214.243.231,1300,51.0,2032
2018-01-07 02:30:02,132.214.243.231,1300,192.168.0.19,141,245.0,2032
2018-01-07 02:45:01,192.168.0.19,216,132.214.243.231,1088,47.0,13418
2018-01-07 02:45:02,132.214.243.231,1088,192.168.0.19,216,248.0,13418
2018-01-07 03:00:01,192.168.0.19,163,132.214.243.231,1829,48.0,2980
2018-01-07 03:00:02,132.214.243.231,1829,192.168.0.19,163,249.0,2980
2018-01-07 03:15:01,192.168.0.19,140,132.214.243.231,1264,57.0,10058
2018-01-07 03:15:02,132.214.243.231,1264,192.168.0.19,140,253.0,10058
2018-01-07 03:30:01,192.168.0.19,190,132.214.243.231,1415,49.0,51647
2018-01-07 03:30:02,132.214.243.231,1415,192.168.0.19,190,254.0,51647
2018-01-07 03:45:01,192.168.0.19,198,132.214.243.231,1366,46.0,57550
2018-01-07 03:45:02,132.214.243.231,1366,192.168.0.19,198,248.0,57550
2018-01-07 04:00:01,192.168.0.19,177,132.214.243.231,1750,49.0,4206
2018-01-07 04:00:02,132.214.243.231,1750,192.168.0.19,177,247.0,4206
2018-01-07 04:15:01,192.168.0.19,102,132.214.243.231,1889,49.0,28297
2018-01-07 04:15:02,132.214.243.231,1889,192.168.0.19,102,249.0,28297
2018-01-07 04:30:01,192.168.0.19,125,132.214.243.231,1641,45.0,57362
2018-01-07 04:30:02,132.214.243.231,1641,192.168.0.19,125,250.0,57362
2018-01-07 04:45:01,192.168.0.19,214,132.214.243.231,1361,42.0,53637
2018-01-07 04:45:02,132.214.243.231,1361,192.168.0.19,214,243.0,53637
2018-01-07 05:00:01,192.168.0.19,189,132.214.243.231,1322,48.0,16691
2018-01-07 05:00:02,132.214.243.231,1322,192.168.0.19,189,254.0,16691
2018-01-07 05:15:01,192.168.0.19,140,132.214.243.231,1837,46.0,17377
2018-01-07 05:15:02,132.214.243.231,1837,192.168.0.19,140,263.0,17377
2018-01-07 05:30:01,192.168.0.19,210,132.214.243.231,1542,46.0,24873
2018-01-07 05:30:02,132.214.243.231,1542,192.168.0.19,210,247.0,24873
2018-01-07 05:45:01,192.168.0.19,173,132.214.243.231,1155,49.0,42695
2018-01-07 05:45:02,132.214.243.231,1155,192.168.0.19,173,253.0,42695
2018-01-07 06:00:01,192.168.0.19,164,132.214.243.231,1302,53.0,64941
2018-01-07 06:00:02,132.214.243.231,1302,192.168.0.19,164,256.0,64941
2018-01-07 06:15:01,192.168.0.19,139,132.214.243.231,1219,52.0,24751
2018-01-07 06:15:02,132.214.243.231,1219,192.168.0.19,139,245.0,24751
2018-01-07 06:30:01,192.168.0.19,165,132.214.243.231,1411,51.0,6296
2018-01-07 06:30:02,132.214.243.231,1411,192.168.0.19,165,245.0,6296
2018-01-07 06:45:01,192.168.0.19,222,132.214.243.231,1730,53.0,49684
2018-01-07 06:45:02,132.214.243.231,1730,192.168.0.19,222,254.0,49684
2018-01-07 07:00:01,192.168.0.19,189,132.214.243.231,1363,52.0,16357
2018-01-07 07:00:02,132.214.243.231,1363,192.168.0.19,189,251.0,16357
2018-01-07 07:15:01,192.168.0.19,165,132.214.243.231,1509,54.0,40514
2018-01-07 07:15:02,132.214.243.231,1509,192.168.0.19,165,258.0,40514
2018-01-07 07:30:01,192.168.0.19,110,132.214.243.231,1105,52.0,42586
2018-01-07 07:30:02,132.214.243.231,1105,192.168.0.19,110,253.0,42586
2018-01-07 07:45:01,192.168.0.19,168,132.214.243.231,1422,57.0,47583
2018-01-07 07:45:02,132.214.243.231,1422,192.168.0.19,168,248.0,47583
2018-01-07 08:00:01,192.168.0.19,155,132.214.243.231,1266,51.0,62741
2018-01-07 08:00:02,132.214.243.231,1266,192.168.0.19,155,249.0,62741
2018-01-07 08:15:01,192.168.0.19,221,132.214.243.231,1221,55.0,61885
2018-01-07 08:15:02,132.214.243.231,1221,192.168.0.19,221,253.0,61885
2018-01-07 08:30:01,192.168.0.19,197,132.214.243.231,1879,50.0,22218
2018-01-07 08:30:02,132.214.243.231,1879,192.168.0.19,197,253.0,22218
2018-01-07 08:45:01,192.168.0.19,229,132.214.243.231,1239,45.0,27733
2018-01-07 08:45:02,132.214.243.231,1239,192.168.0.19,229,256.0,27733
2018-01-07 09:00:01,192.168.0.19,211,132.214.243.231,1415,49.0,44092
2018-01-07 09:00:02,132.214.243.231,1415,192.168.0.19,211,253.0,44092
2018-01-07 09:15:01,192.168.0.19,180,132.214.243.231,1794,51.0,57342
2018-01-07 09:15:02,132.214.243.231,1794,192.168.0.19,180,251.0,57342
2018-01-07 09:30:01,192.168.0.19,144,132.214.243.231,1208,51.0,32307
2018-01-07 09:30:02,132.214.243.231,1208,192.168.0.19,144,244.0,32307
2018-01-07 09:45:01,192.168.0.19,140,132.214.243.231,1667,56.0,52741
2018-01-07 09:45:02,132.214.243.231,1667,192.168.0.19,140,248.0,52741
2018-01-07 10:00:01,192.168.0.19,198,132.214.243.231,1774,49.0,20842
2018-01-07 10:00:02,132.214.243.231,1774,192.168.0.19,198,254.0,20842
2018-01-07 10:15:01,192.168.0.19,172,132.214.243.231,1547,46.0,21932
2018-01-07 10:15:02,132.214.243.231,1547,192.168.0.19,172,248.0,21932
2018-01-07 10:30:01,192.168.0.19,222,132.214.243.231,1362,55.0,7955
2018-01-07 10:30:02,132.214.243.231,1362,192.168.0.19,222,250.0,7955
2018-01-07 10:45:01,192.168.0.19,147,132.214.243.231,1673,49.0,6863
2018-01-07 10:45:02,132.214.243.231,1673,192.168.0.19,147,249.0,6863
2018-01-07 11:00:01,192.168.0.19,225,132.214.243.231,1363,47.0,2174
2018-01-07 11:00:02,132.214.243.231,1363,192.168.0.19,225,251.0,2174
2018-01-07 11:15:01,192.168.0.19,120,132.214.243.231,1452,48.0,7782
2018-01-07 11:15:02,132.214.243.231,1452,192.168.0.19,120,250.0,7782
2018-01-07 11:30:01,192.168.0.19,175,132.214.243.231,1843,47.0,19134
2018-01-07 11:30:02,132.214.243.231,1843,192.168.0.19,175,247.0,19134
2018-01-07 11:45:01,192.168.0.19,149,132.214.243.231,1635,51.0,55810
2018-01-07 11:45:02,132.214.243.231,1635,192.168.0.19,149,258.0,55810
2018-01-07 12:00:01,192.168.0.19,161,132.214.243.231,1762,48.0,32507
