Time,SrcIP,SrcPort,DstIP,DstPort,PacketSIZE,Session_id,vendor
2018-01-06 00:31:12,13.228.14.18,4406,192.168.0.85,49441,927,36763,Home_camera
2018-01-06 00:31:13,13.228.14.18,4406,192.168.0.85,49441,927,36763,Home_camera
2018-01-06 00:45:06,192.168.0.85,5665,13.228.14.18,2128,56,62503,Home_camera
2018-01-06 00:45:07,13.228.14.18,2128,192.168.0.85,5665,53,62503,Home_camera
2018-01-06 01:00:55,192.168.0.85,61743,13.228.14.18,4292,44,1166,Home_camera
2018-01-06 01:00:56,13.228.14.18,4292,192.168.0.85,61743,50,1166,Home_camera
2018-01-06 01:15:45,192.168.0.85,25305,13.228.14.18,4182,45,50275,Home_camera
2018-01-06 01:15:46,13.228.14.18,4182,192.168.0.85,25305,49,50275,Home_camera
2018-01-06 01:30:05,192.168.0.85,30296,13.228.14.18,4849,53,4456,Home_camera
2018-01-06 01:30:06,13.228.14.18,4849,192.168.0.85,30296,56,4456,Home_camera
2018-01-06 01:45:44,192.168.0.85,30195,13.228.14.18,527,50,37848,Home_camera
2018-01-06 01:45:45,13.228.14.18,527,192.168.0.85,30195,47,37848,Home_camera
2018-01-06 02:00:31,192.168.0.85,47875,13.228.14.18,2372,48,20195,Home_camera
2018-01-06 02:00:32,13.228.14.18,2372,192.168.0.85,47875,50,20195,Home_camera
2018-01-06 02:15:53,192.168.0.85,15541,13.228.14.18,3101,53,62871,Home_camera
2018-01-06 02:15:54,13.228.14.18,3101,192.168.0.85,15541,44,62871,Home_camera
2018-01-06 02:30:16,192.168.0.85,57222,13.228.14.18,1554,43,6650,Home_camera
2018-01-06 02:30:17,13.228.14.18,1554,192.168.0.85,57222,53,6650,Home_camera
2018-01-06 02:45:22,192.168.0.85,55953,13.228.14.18,3813,60,17693,Home_camera
2018-01-06 02:45:23,13.228.14.18,3813,192.168.0.85,55953,52,17693,Home_camera
2018-01-06 03:00:46,192.168.0.85,25523,13.228.14.18,616,49,31601,Home_camera
2018-01-06 03:00:47,13.228.14.18,616,192.168.0.85,25523,48,31601,Home_camera
2018-01-06 03:15:43,192.168.0.85,6012,13.228.14.18,97,55,59630,Home_camera
2018-01-06 03:15:44,13.228.14.18,97,192.168.0.85,6012,51,59630,Home_camera
2018-01-06 03:30:24,192.168.0.85,51187,13.228.14.18,3613,44,20005,Home_camera
2018-01-06 03:30:25,13.228.14.18,3613,192.168.0.85,51187,57,20005,Home_camera
2018-01-06 03:45:32,192.168.0.85,63431,13.228.14.18,1641,51,18041,Home_camera
2018-01-06 03:45:33,13.228.14.18,1641,192.168.0.85,63431,46,18041,Home_camera
2018-01-06 03:45:34,13.228.14.18,1641,192.168.0.85,63431,1062,18041,Home_camera
2018-01-06 03:45:35,13.228.14.18,1641,192.168.0.85,63431,1062,18041,Home_camera
2018-01-06 03:45:36,13.228.14.18,1641,192.168.0.85,63431,1062,18041,Home_camera
2018-01-06 03:45:37,13.228.14.18,1641,192.168.0.85,63431,1062,18041,Home_camera
2018-01-06 03:45:38,13.228.14.18,1641,192.168.0.85,63431,1062,18041,Home_camera
2018-01-06 04:00:36,192.168.0.85,38721,13.228.14.18,2569,44,43270,Home_camera
2018-01-06 04:00:37,13.228.14.18,2569,192.168.0.85,38721,53,43270,Home_camera
2018-01-06 04:15:35,192.168.0.85,35502,13.228.14.18,799,43,1322,Home_camera
2018-01-06 04:15:36,13.228.14.18,799,192.168.0.85,35502,48,1322,Home_camera
2018-01-06 04:30:31,192.168.0.85,56608,13.228.14.18,1499,49,35321,Home_camera
2018-01-06 04:30:32,13.228.14.18,1499,192.168.0.85,56608,52,35321,Home_camera
2018-01-06 04:45:04,192.168.0.85,61575,13.228.14.18,2826,49,1520,Home_camera
2018-01-06 04:45:05,13.228.14.18,2826,192.168.0.85,61575,51,1520,Home_camera
2018-01-06 05:00:37,192.168.0.85,35319,13.228.14.18,3504,52,20676,Home_camera
2018-01-06 05:00:38,13.228.14.18,3504,192.168.0.85,35319,57,20676,Home_camera
2018-01-06 05:15:36,192.168.0.85,9058,13.228.14.18,3368,49,21001,Home_camera
2018-01-06 05:15:37,13.228.14.18,3368,192.168.0.85,9058,44,21001,Home_camera
2018-01-06 05:30:44,192.168.0.85,1901,13.228.14.18,3418,60,55635,Home_camera
2018-01-06 05:30:45,13.228.14.18,3418,192.168.0.85,1901,47,55635,Home_camera
2018-01-06 05:45:24,192.168.0.85,3505,13.228.14.18,4874,54,46214,Home_camera
2018-01-06 05:45:25,13.228.14.18,4874,192.168.0.85,3505,44,46214,Home_camera
2018-01-06 06:00:23,192.168.0.85,59904,13.228.14.18,3091,56,23413,Home_camera
2018-01-06 06:00:24,13.228.14.18,3091,192.168.0.85,59904,48,23413,Home_camera
2018-01-06 06:15:56,192.168.0.85,62997,13.228.14.18,3542,46,63696,Home_camera
2018-01-06 06:15:57,13.228.14.18,3542,192.168.0.85,62997,52,63696,Home_camera
2018-01-06 06:30:24,192.168.0.85,28396,13.228.14.18,2939,52,44939,Home_camera
2018-01-06 06:30:25,13.228.14.18,2939,192.168.0.85,28396,46,44939,Home_camera
2018-01-06 06:45:11,192.168.0.85,60414,13.228.14.18,1484,47,20156,Home_camera
2018-01-06 06:45:12,13.228.14.18,1484,192.168.0.85,60414,59,20156,Home_camera
2018-01-06 07:00:36,192.168.0.85,53665,13.228.14.18,1118,45,15400,Home_camera
2018-01-06 07:00:37,13.228.14.18,1118,192.168.0.85,53665,44,15400,Home_camera
2018-01-06 07:15:01,192.168.0.85,45808,13.228.14.18,401,51,63237,Home_camera
2018-01-06 07:15:02,13.228.14.18,401,192.168.0.85,45808,51,63237,Home_camera
2018-01-06 07:30:56,192.168.0.85,15186,13.228.14.18,1752,51,12945,Home_camera
2018-01-06 07:30:57,13.228.14.18,1752,192.168.0.85,15186,53,12945,Home_camera
2018-01-06 07:45:50,192.168.0.85,45197,13.228.14.18,2815,53,53450,Home_camera
2018-01-06 07:45:51,13.228.14.18,2815,192.168.0.85,45197,50,53450,Home_camera
2018-01-06 07:57:05,132.214.243.57,9010,192.168.0.85,45179,44,64429,Home_camera
2018-01-06 07:57:06,192.168.0.85,45179,132.214.243.57,9010,46,64429,Home_camera
2018-01-06 07:57:07,132.214.243.57,9010,192.168.0.85,45179,126,64429,Home_camera
2018-01-06 07:57:08,132.214.243.57,9010,192.168.0.85,45179,126,64429,Home_camera
2018-01-06 07:57:09,192.168.0.85,45179,132.214.243.57,9010,257,64429,Home_camera
2018-01-06 07:57:10,192.168.0.85,28677,152.12.213.250,9020,500,64429,Home_camera
2018-01-06 07:57:11,192.168.0.85,28677,152.12.213.250,9020,500,64429,Home_camera
2018-01-06 07:57:12,192.168.0.85,28677,152.12.213.250,9020,500,64429,Home_camera
2018-01-06 07:57:13,192.168.0.85,28677,152.12.213.250,9020,500,64429,Home_camera
2018-01-06 07:57:14,192.168.0.85,28677,152.12.213.250,9020,500,64429,Home_camera
2018-01-06 07:57:15,192.168.0.85,28677,152.12.213.250,9020,500,64429,Home_camera
2018-01-06 07:57:16,192.168.0.85,28677,152.12.213.250,9020,500,64429,Home_camera
2018-01-06 07:57:17,192.168.0.85,28677,152.12.213.250,9020,500,64429,Home_camera
2018-01-06 07:57:18,192.168.0.85,28677,152.12.213.250,9020,500,64429,Home_camera
2018-01-06 07:57:19,192.168.0.85,28677,152.12.213.250,9020,500,64429,Home_camera
2018-01-06 07:58:35,132.214.243.57,9010,192.168.0.85,45179,44,9539,Home_camera
2018-01-06 07:58:36,192.168.0.85,45179,132.214.243.57,9010,46,9539,Home_camera
2018-01-06 07:58:37,132.214.243.57,9010,192.168.0.85,45179,126,9539,Home_camera
2018-01-06 07:58:38,132.214.243.57,9010,192.168.0.85,45179,126,9539,Home_camera
2018-01-06 07:58:39,192.168.0.85,45179,132.214.243.57,9010,257,9539,Home_camera
2018-01-06 07:58:40,192.168.0.85,28677,152.12.213.250,9020,500,9539,Home_camera
2018-01-06 07:58:41,192.168.0.85,28677,152.12.213.250,9020,500,9539,Home_camera
2018-01-06 07:58:42,192.168.0.85,28677,152.12.213.250,9020,500,9539,Home_camera
2018-01-06 07:58:43,192.168.0.85,28677,152.12.213.250,9020,500,9539,Home_camera
2018-01-06 07:58:44,192.168.0.85,28677,152.12.213.250,9020,500,9539,Home_camera
2018-01-06 07:58:45,192.168.0.85,28677,152.12.213.250,9020,500,9539,Home_camera
2018-01-06 07:58:46,192.168.0.85,28677,152.12.213.250,9020,500,9539,Home_camera
2018-01-06 07:58:47,192.168.0.85,28677,152.12.213.250,9020,500,9539,Home_camera
2018-01-06 07:58:48,192.168.0.85,28677,152.12.213.250,9020,500,9539,Home_camera
2018-01-06 07:58:49,192.168.0.85,28677,152.12.213.250,9020,500,9539,Home_camera
2018-01-06 08:00:08,192.168.0.85,34874,13.228.14.18,1110,46,18509,Home_camera
2018-01-06 08:00:09,13.228.14.18,1110,192.168.0.85,34874,48,18509,Home_camera
2018-01-06 08:15:27,192.168.0.85,9272,13.228.14.18,3911,57,57530,Home_camera
2018-01-06 08:15:28,13.228.14.18,3911,192.168.0.85,9272,39,57530,Home_camera
2018-01-06 08:19:40,132.214.243.57,9010,192.168.0.85,45179,44,23091,Home_camera
2018-01-06 08:19:41,192.168.0.85,45179,132.214.243.57,9010,46,23091,Home_camera
2018-01-06 08:19:42,132.214.243.57,9010,192.168.0.85,45179,126,23091,Home_camera
2018-01-06 08:19:43,132.214.243.57,9010,192.168.0.85,45179,126,23091,Home_camera
2018-01-06 08:19:44,192.168.0.85,45179,132.214.243.57,9010,257,23091,Home_camera
2018-01-06 08:19:45,192.168.0.85,28677,152.12.213.250,9020,500,23091,Home_camera
2018-01-06 08:19:46,192.168.0.85,28677,152.12.213.250,9020,500,23091,Home_camera
2018-01-06 08:19:47,192.168.0.85,28677,152.12.213.250,9020,500,23091,Home_camera
2018-01-06 08:19:48,192.168.0.85,28677,152.12.213.250,9020,500,23091,Home_camera
2018-01-06 08:19:49,192.168.0.85,28677,152.12.213.250,9020,500,23091,Home_camera
2018-01-06 08:19:50,192.168.0.85,28677,152.12.213.250,9020,500,23091,Home_camera
2018-01-06 08:19:51,192.168.0.85,28677,152.12.213.250,9020,500,23091,Home_camera
2018-01-06 08:19:52,192.168.0.85,28677,152.12.213.250,9020,500,23091,Home_camera
2018-01-06 08:19:53,192.168.0.85,28677,152.12.213.250,9020,500,23091,Home_camera
2018-01-06 08:19:54,192.168.0.85,28677,152.12.213.250,9020,500,23091,Home_camera
2018-01-06 08:23:43,132.214.243.57,9010,192.168.0.85,45179,44,4792,Home_camera
2018-01-06 08:23:44,192.168.0.85,45179,132.214.243.57,9010,46,4792,Home_camera
2018-01-06 08:23:45,132.214.243.57,9010,192.168.0.85,45179,126,4792,Home_camera
2018-01-06 08:23:46,132.214.243.57,9010,192.168.0.85,45179,126,4792,Home_camera
2018-01-06 08:23:47,192.168.0.85,45179,132.214.243.57,9010,257,4792,Home_camera
2018-01-06 08:23:48,192.168.0.85,28677,152.12.213.250,9020,500,4792,Home_camera
2018-01-06 08:23:49,192.168.0.85,28677,152.12.213.250,9020,500,4792,Home_camera
2018-01-06 08:23:50,192.168.0.85,28677,152.12.213.250,9020,500,4792,Home_camera
2018-01-06 08:23:51,192.168.0.85,28677,152.12.213.250,9020,500,4792,Home_camera
2018-01-06 08:23:52,192.168.0.85,28677,152.12.213.250,9020,500,4792,Home_camera
2018-01-06 08:23:53,192.168.0.85,28677,152.12.213.250,9020,500,4792,Home_camera
2018-01-06 08:23:54,192.168.0.85,28677,152.12.213.250,9020,500,4792,Home_camera
2018-01-06 08:23:55,192.168.0.85,28677,152.12.213.250,9020,500,4792,Home_camera
2018-01-06 08:23:56,192.168.0.85,28677,152.12.213.250,9020,500,4792,Home_camera
2018-01-06 08:23:57,192.168.0.85,28677,152.12.213.250,9020,500,4792,Home_camera
2018-01-06 08:27:39,132.214.243.57,9010,192.168.0.85,45179,44,51028,Home_camera
2018-01-06 08:27:40,192.168.0.85,45179,132.214.243.57,9010,46,51028,Home_camera
2018-01-06 08:27:41,132.214.243.57,9010,192.168.0.85,45179,126,51028,Home_camera
2018-01-06 08:27:42,132.214.243.57,9010,192.168.0.85,45179,126,51028,Home_camera
2018-01-06 08:27:43,192.168.0.85,45179,132.214.243.57,9010,257,51028,Home_camera
2018-01-06 08:27:44,192.168.0.85,28677,152.12.213.250,9020,500,51028,Home_camera
2018-01-06 08:27:45,192.168.0.85,28677,152.12.213.250,9020,500,51028,Home_camera
2018-01-06 08:27:46,192.168.0.85,28677,152.12.213.250,9020,500,51028,Home_camera
2018-01-06 08:27:47,192.168.0.85,28677,152.12.213.250,9020,500,51028,Home_camera
2018-01-06 08:27:48,192.168.0.85,28677,152.12.213.250,9020,500,51028,Home_camera
2018-01-06 08:27:49,192.168.0.85,28677,152.12.213.250,9020,500,51028,Home_camera
2018-01-06 08:27:50,192.168.0.85,28677,152.12.213.250,9020,500,51028,Home_camera
2018-01-06 08:27:51,192.168.0.85,28677,152.12.213.250,9020,500,51028,Home_camera
2018-01-06 08:27:52,192.168.0.85,28677,152.12.213.250,9020,500,51028,Home_camera
2018-01-06 08:27:53,192.168.0.85,28677,152.12.213.250,9020,500,51028,Home_camera
2018-01-06 08:30:39,192.168.0.85,11812,13.228.14.18,1963,52,49150,Home_camera
2018-01-06 08:30:40,13.228.14.18,1963,192.168.0.85,11812,59,49150,Home_camera
2018-01-06 08:42:06,132.214.243.57,9010,192.168.0.85,45179,44,17476,Home_camera
2018-01-06 08:42:07,192.168.0.85,45179,132.214.243.57,9010,46,17476,Home_camera
2018-01-06 08:42:08,132.214.243.57,9010,192.168.0.85,45179,126,17476,Home_camera
2018-01-06 08:42:09,132.214.243.57,9010,192.168.0.85,45179,126,17476,Home_camera
2018-01-06 08:42:10,192.168.0.85,45179,132.214.243.57,9010,257,17476,Home_camera
2018-01-06 08:42:11,192.168.0.85,28677,152.12.213.250,9020,500,17476,Home_camera
2018-01-06 08:42:12,192.168.0.85,28677,152.12.213.250,9020,500,17476,Home_camera
2018-01-06 08:42:13,192.168.0.85,28677,152.12.213.250,9020,500,17476,Home_camera
2018-01-06 08:42:14,192.168.0.85,28677,152.12.213.250,9020,500,17476,Home_camera
2018-01-06 08:42:15,192.168.0.85,28677,152.12.213.250,9020,500,17476,Home_camera
2018-01-06 08:42:16,192.168.0.85,28677,152.12.213.250,9020,500,17476,Home_camera
2018-01-06 08:42:17,192.168.0.85,28677,152.12.213.250,9020,500,17476,Home_camera
2018-01-06 08:42:18,192.168.0.85,28677,152.12.213.250,9020,500,17476,Home_camera
2018-01-06 08:42:19,192.168.0.85,28677,152.12.213.250,9020,500,17476,Home_camera
2018-01-06 08:42:20,192.168.0.85,28677,152.12.213.250,9020,500,17476,Home_camera
2018-01-06 08:45:47,192.168.0.85,17158,13.228.14.18,751,63,16978,Home_camera
2018-01-06 08:45:48,13.228.14.18,751,192.168.0.85,17158,44,16978,Home_camera
2018-01-06 08:49:41,132.214.243.57,9010,192.168.0.85,45179,44,45566,Home_camera
2018-01-06 08:49:42,192.168.0.85,45179,132.214.243.57,9010,46,45566,Home_camera
2018-01-06 08:49:43,132.214.243.57,9010,192.168.0.85,45179,126,45566,Home_camera
2018-01-06 08:49:44,132.214.243.57,9010,192.168.0.85,45179,126,45566,Home_camera
2018-01-06 08:49:45,192.168.0.85,45179,132.214.243.57,9010,257,45566,Home_camera
2018-01-06 08:49:46,192.168.0.85,28677,152.12.213.250,9020,500,45566,Home_camera
2018-01-06 08:49:47,192.168.0.85,28677,152.12.213.250,9020,500,45566,Home_camera
2018-01-06 08:49:48,192.168.0.85,28677,152.12.213.250,9020,500,45566,Home_camera
2018-01-06 08:49:49,192.168.0.85,28677,152.12.213.250,9020,500,45566,Home_camera
2018-01-06 08:49:50,192.168.0.85,28677,152.12.213.250,9020,500,45566,Home_camera
2018-01-06 08:49:51,192.168.0.85,28677,152.12.213.250,9020,500,45566,Home_camera
2018-01-06 08:49:52,192.168.0.85,28677,152.12.213.250,9020,500,45566,Home_camera
2018-01-06 08:49:53,192.168.0.85,28677,152.12.213.250,9020,500,45566,Home_camera
2018-01-06 08:49:54,192.168.0.85,28677,152.12.213.250,9020,500,45566,Home_camera
2018-01-06 08:49:55,192.168.0.85,28677,152.12.213.250,9020,500,45566,Home_camera
2018-01-06 09:00:15,192.168.0.85,63642,13.228.14.18,951,50,23987,Home_camera
2018-01-06 09:00:16,13.228.14.18,951,192.168.0.85,63642,50,23987,Home_camera
2018-01-06 09:15:43,192.168.0.85,33313,13.228.14.18,2568,52,63280,Home_camera
2018-01-06 09:15:44,13.228.14.18,2568,192.168.0.85,33313,49,63280,Home_camera
2018-01-06 09:24:09,132.214.243.57,9010,192.168.0.85,45179,44,54597,Home_camera
2018-01-06 09:24:10,192.168.0.85,45179,132.214.243.57,9010,46,54597,Home_camera
2018-01-06 09:24:11,132.214.243.57,9010,192.168.0.85,45179,126,54597,Home_camera
2018-01-06 09:24:12,132.214.243.57,9010,192.168.0.85,45179,126,54597,Home_camera
2018-01-06 09:24:13,192.168.0.85,45179,132.214.243.57,9010,257,54597,Home_camera
2018-01-06 09:24:14,192.168.0.85,28677,152.12.213.250,9020,500,54597,Home_camera
2018-01-06 09:24:15,192.168.0.85,28677,152.12.213.250,9020,500,54597,Home_camera
2018-01-06 09:24:16,192.168.0.85,28677,152.12.213.250,9020,500,54597,Home_camera
2018-01-06 09:24:17,192.168.0.85,28677,152.12.213.250,9020,500,54597,Home_camera
2018-01-06 09:24:18,192.168.0.85,28677,152.12.213.250,9020,500,54597,Home_camera
2018-01-06 09:24:19,192.168.0.85,28677,152.12.213.250,9020,500,54597,Home_camera
2018-01-06 09:24:20,192.168.0.85,28677,152.12.213.250,9020,500,54597,Home_camera
2018-01-06 09:24:21,192.168.0.85,28677,152.12.213.250,9020,500,54597,Home_camera
2018-01-06 09:24:22,192.168.0.85,28677,152.12.213.250,9020,500,54597,Home_camera
2018-01-06 09:24:23,192.168.0.85,28677,152.12.213.250,9020,500,54597,Home_camera
2018-01-06 09:30:54,192.168.0.85,15160,13.228.14.18,341,51,60607,Home_camera
2018-01-06 09:30:55,13.228.14.18,341,192.168.0.85,15160,52,60607,Home_camera
2018-01-06 09:43:29,132.214.243.115,9010,192.168.0.85,24399,48,249,Home_camera
2018-01-06 09:43:30,192.168.0.85,24399,132.214.243.115,9010,46,249,Home_camera
2018-01-06 09:43:31,132.214.243.115,9010,192.168.0.85,24399,124,249,Home_camera
2018-01-06 09:43:32,132.214.243.115,9010,192.168.0.85,24399,124,249,Home_camera
2018-01-06 09:43:33,192.168.0.85,24399,132.214.243.115,9010,252,249,Home_camera
2018-01-06 09:43:34,192.168.0.85,12068,152.12.213.159,9020,501,249,Home_camera
2018-01-06 09:43:35,192.168.0.85,12068,152.12.213.159,9020,501,249,Home_camera
2018-01-06 09:43:36,192.168.0.85,12068,152.12.213.159,9020,501,249,Home_camera
2018-01-06 09:43:37,192.168.0.85,12068,152.12.213.159,9020,501,249,Home_camera
2018-01-06 09:43:38,192.168.0.85,12068,152.12.213.159,9020,501,249,Home_camera
2018-01-06 09:43:39,192.168.0.85,12068,152.12.213.159,9020,501,249,Home_camera
2018-01-06 09:43:40,192.168.0.85,12068,152.12.213.159,9020,501,249,Home_camera
2018-01-06 09:43:41,192.168.0.85,12068,152.12.213.159,9020,501,249,Home_camera
2018-01-06 09:43:42,192.168.0.85,12068,152.12.213.159,9020,501,249,Home_camera
2018-01-06 09:43:43,192.168.0.85,12068,152.12.213.159,9020,501,249,Home_camera
2018-01-06 09:45:56,192.168.0.85,40605,13.228.14.18,2319,50,39961,Home_camera
2018-01-06 09:45:57,13.228.14.18,2319,192.168.0.85,40605,60,39961,Home_camera
2018-01-06 09:50:25,132.214.243.115,9010,192.168.0.85,24399,48,12642,Home_camera
2018-01-06 09:50:26,192.168.0.85,24399,132.214.243.115,9010,46,12642,Home_camera
2018-01-06 09:50:27,132.214.243.115,9010,192.168.0.85,24399,124,12642,Home_camera
2018-01-06 09:50:28,132.214.243.115,9010,192.168.0.85,24399,124,12642,Home_camera
2018-01-06 09:50:29,192.168.0.85,24399,132.214.243.115,9010,252,12642,Home_camera
2018-01-06 09:50:30,192.168.0.85,12068,152.12.213.159,9020,501,12642,Home_camera
2018-01-06 09:50:31,192.168.0.85,12068,152.12.213.159,9020,501,12642,Home_camera
2018-01-06 09:50:32,192.168.0.85,12068,152.12.213.159,9020,501,12642,Home_camera
2018-01-06 09:50:33,192.168.0.85,12068,152.12.213.159,9020,501,12642,Home_camera
2018-01-06 09:50:34,192.168.0.85,12068,152.12.213.159,9020,501,12642,Home_camera
2018-01-06 09:50:35,192.168.0.85,12068,152.12.213.159,9020,501,12642,Home_camera
2018-01-06 09:50:36,192.168.0.85,12068,152.12.213.159,9020,501,12642,Home_camera
2018-01-06 09:50:37,192.168.0.85,12068,152.12.213.159,9020,501,12642,Home_camera
2018-01-06 09:50:38,192.168.0.85,12068,152.12.213.159,9020,501,12642,Home_camera
2018-01-06 09:50:39,192.168.0.85,12068,152.12.213.159,9020,501,12642,Home_camera
2018-01-06 09:57:43,132.214.243.57,9010,192.168.0.85,45179,44,8326,Home_camera
2018-01-06 09:57:44,192.168.0.85,45179,132.214.243.57,9010,46,8326,Home_camera
2018-01-06 09:57:45,132.214.243.57,9010,192.168.0.85,45179,126,8326,Home_camera
2018-01-06 09:57:46,132.214.243.57,9010,192.168.0.85,45179,126,8326,Home_camera
2018-01-06 09:57:47,192.168.0.85,45179,132.214.243.57,9010,257,8326,Home_camera
2018-01-06 09:57:48,192.168.0.85,28677,152.12.213.250,9020,500,8326,Home_camera
2018-01-06 09:57:49,192.168.0.85,28677,152.12.213.250,9020,500,8326,Home_camera
2018-01-06 09:57:50,192.168.0.85,28677,152.12.213.250,9020,500,8326,Home_camera
2018-01-06 09:57:51,192.168.0.85,28677,152.12.213.250,9020,500,8326,Home_camera
2018-01-06 09:57:52,192.168.0.85,28677,152.12.213.250,9020,500,8326,Home_camera
2018-01-06 09:57:53,192.168.0.85,28677,152.12.213.250,9020,500,8326,Home_camera
2018-01-06 09:57:54,192.168.0.85,28677,152.12.213.250,9020,500,8326,Home_camera
2018-01-06 09:57:55,192.168.0.85,28677,152.12.213.250,9020,500,8326,Home_camera
2018-01-06 09:57:56,192.168.0.85,28677,152.12.213.250,9020,500,8326,Home_camera
2018-01-06 09:57:57,192.168.0.85,28677,152.12.213.250,9020,500,8326,Home_camera
2018-01-06 10:00:02,192.168.0.85,51660,13.228.14.18,2716,51,63954,Home_camera
2018-01-06 10:00:03,13.228.14.18,2716,192.168.0.85,51660,45,63954,Home_camera
2018-01-06 10:00:04,132.214.243.115,9010,192.168.0.85,24399,48,25701,Home_camera
2018-01-06 10:00:05,192.168.0.85,24399,132.214.243.115,9010,46,25701,Home_camera
2018-01-06 10:00:06,132.214.243.115,9010,192.168.0.85,24399,124,25701,Home_camera
2018-01-06 10:00:07,132.214.243.115,9010,192.168.0.85,24399,124,25701,Home_camera
2018-01-06 10:00:08,192.168.0.85,24399,132.214.243.115,9010,252,25701,Home_camera
2018-01-06 10:00:09,192.168.0.85,12068,152.12.213.159,9020,501,25701,Home_camera
2018-01-06 10:00:10,192.168.0.85,12068,152.12.213.159,9020,501,25701,Home_camera
2018-01-06 10:00:11,192.168.0.85,12068,152.12.213.159,9020,501,25701,Home_camera
2018-01-06 10:00:12,192.168.0.85,12068,152.12.213.159,9020,501,25701,Home_camera
2018-01-06 10:00:13,192.168.0.85,12068,152.12.213.159,9020,501,25701,Home_camera
2018-01-06 10:00:14,192.168.0.85,12068,152.12.213.159,9020,501,25701,Home_camera
2018-01-06 10:00:15,192.168.0.85,12068,152.12.213.159,9020,501,25701,Home_camera
2018-01-06 10:00:16,192.168.0.85,12068,152.12.213.159,9020,501,25701,Home_camera
2018-01-06 10:00:17,192.168.0.85,12068,152.12.213.159,9020,501,25701,Home_camera
2018-01-06 10:00:18,192.168.0.85,12068,152.12.213.159,9020,501,25701,Home_camera
2018-01-06 10:00:50,132.214.243.115,9010,192.168.0.85,24399,48,39489,Home_camera
2018-01-06 10:00:51,192.168.0.85,24399,132.214.243.115,9010,46,39489,Home_camera
2018-01-06 10:00:52,132.214.243.115,9010,192.168.0.85,24399,124,39489,Home_camera
2018-01-06 10:00:53,132.214.243.115,9010,192.168.0.85,24399,124,39489,Home_camera
2018-01-06 10:00:54,192.168.0.85,24399,132.214.243.115,9010,252,39489,Home_camera
2018-01-06 10:00:55,192.168.0.85,12068,152.12.213.159,9020,501,39489,Home_camera
2018-01-06 10:00:56,192.168.0.85,12068,152.12.213.159,9020,501,39489,Home_camera
2018-01-06 10:00:57,192.168.0.85,12068,152.12.213.159,9020,501,39489,Home_camera
2018-01-06 10:00:58,192.168.0.85,12068,152.12.213.159,9020,501,39489,Home_camera
2018-01-06 10:00:59,192.168.0.85,12068,152.12.213.159,9020,501,39489,Home_camera
2018-01-06 10:01:00,192.168.0.85,12068,152.12.213.159,9020,501,39489,Home_camera
2018-01-06 10:01:01,192.168.0.85,12068,152.12.213.159,9020,501,39489,Home_camera
2018-01-06 10:01:02,192.168.0.85,12068,152.12.213.159,9020,501,39489,Home_camera
2018-01-06 10:01:03,192.168.0.85,12068,152.12.213.159,9020,501,39489,Home_camera
2018-01-06 10:01:04,192.168.0.85,12068,152.12.213.159,9020,501,39489,Home_camera
2018-01-06 10:02:00,132.214.243.115,9010,192.168.0.85,24399,48,3646,Home_camera
2018-01-06 10:02:01,192.168.0.85,24399,132.214.243.115,9010,46,3646,Home_camera
2018-01-06 10:02:02,132.214.243.115,9010,192.168.0.85,24399,124,3646,Home_camera
2018-01-06 10:02:03,132.214.243.115,9010,192.168.0.85,24399,124,3646,Home_camera
2018-01-06 10:02:04,192.168.0.85,24399,132.214.243.115,9010,252,3646,Home_camera
2018-01-06 10:02:05,192.168.0.85,12068,152.12.213.159,9020,501,3646,Home_camera
2018-01-06 10:02:06,192.168.0.85,12068,152.12.213.159,9020,501,3646,Home_camera
2018-01-06 10:02:07,192.168.0.85,12068,152.12.213.159,9020,501,3646,Home_camera
2018-01-06 10:02:08,192.168.0.85,12068,152.12.213.159,9020,501,3646,Home_camera
2018-01-06 10:02:09,192.168.0.85,12068,152.12.213.159,9020,501,3646,Home_camera
2018-01-06 10:02:10,192.168.0.85,12068,152.12.213.159,9020,501,3646,Home_camera
2018-01-06 10:02:11,192.168.0.85,12068,152.12.213.159,9020,501,3646,Home_camera
2018-01-06 10:02:12,192.168.0.85,12068,152.12.213.159,9020,501,3646,Home_camera
2018-01-06 10:02:13,192.168.0.85,12068,152.12.213.159,9020,501,3646,Home_camera
2018-01-06 10:02:14,192.168.0.85,12068,152.12.213.159,9020,501,3646,Home_camera
2018-01-06 10:02:37,132.214.243.115,9010,192.168.0.85,24399,48,9861,Home_camera
2018-01-06 10:02:38,192.168.0.85,24399,132.214.243.115,9010,46,9861,Home_camera
2018-01-06 10:02:39,132.214.243.115,9010,192.168.0.85,24399,124,9861,Home_camera
2018-01-06 10:02:40,132.214.243.115,9010,192.168.0.85,24399,124,9861,Home_camera
2018-01-06 10:02:41,192.168.0.85,24399,132.214.243.115,9010,252,9861,Home_camera
2018-01-06 10:02:42,192.168.0.85,12068,152.12.213.159,9020,501,9861,Home_camera
2018-01-06 10:02:43,192.168.0.85,12068,152.12.213.159,9020,501,9861,Home_camera
2018-01-06 10:02:44,192.168.0.85,12068,152.12.213.159,9020,501,9861,Home_camera
2018-01-06 10:02:45,192.168.0.85,12068,152.12.213.159,9020,501,9861,Home_camera
2018-01-06 10:02:46,192.168.0.85,12068,152.12.213.159,9020,501,9861,Home_camera
2018-01-06 10:02:47,192.168.0.85,12068,152.12.213.159,9020,501,9861,Home_camera
